"Compound ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"Np Likeness Score";"Molecular Formula";"Smiles";"Inchi Key";"Inchi";"Withdrawn Flag";"Orphan";"Records Key";"Records Name"
"CHEMBL1341902";"";"";"Small molecule";"";"376.33";"50";"94";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C22H28FeN2";"";"";"";"False";"-1";"['SID26669877', 'SID26670148']";"['SID26669877', 'SID26670148']"
"CHEMBL611441";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"1007.09";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C26H26Au2Cl6P2";"";"";"";"False";"-1";"['39a']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
"CHEMBL611453";"thiophene-2-carbaldehyde N-(2,4-difluorophenyl)thiosemicarbazone with PdCl2 complex";"";"Small molecule";"";"474.68";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C12H9Cl2F2N3PdS2+2";"";"";"";"False";"-1";"['4a']";"['thiophene-2-carbaldehyde N-(2,4-difluorophenyl)thiosemicarbazone with PdCl2 complex']"
"CHEMBL93925";"Platinum complex";"";"Small molecule";"";"645.49";"2";"5";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H18N6O6Pt+3";"";"";"";"False";"-1";"['1']";"["4-Picoline-(2,2':6',2''-terpyridine)platinum (II) Dinitrate"]"
"CHEMBL1514450";"";"";"Small molecule";"";"1056.61";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C38H32Au2N8P2-8";"";"";"";"False";"-1";"['SID50109435']";"['SID50109435']"
"CHEMBL1320030";"";"";"Small molecule";"";"395.27";"9";"11";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C8H12N2O4Pt";"";"";"";"False";"-1";"['SID124893356', 'SID50112937']";"['SID124893356', 'SID50112937']"
"CHEMBL295441";"Rhenium complex";"";"Small molecule";"";"627.29";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C21H31ClN3OReS2+";"";"";"";"False";"-1";"['17a']";"['Rhenium Compound']"
"CHEMBL108271";"Oxorhenium (V) AADT Complex";"";"Small molecule";"";"478.66";"3";"5";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C11H22N3O2ReS2+";"";"";"";"False";"-1";"['3-Re']";"['Oxorhenium (V) AADT Complex']"
"CHEMBL294006";"Fe complex";"";"Small molecule";"";"584.28";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C29H25FeIN2";"";"";"";"False";"-1";"['6b']";"["N-Ferrocenylmethyl, N'-Methyl-2-substituted Benzimidazole analogue"]"
"CHEMBL2068302";"triphenylethylene platinum (II) complex";"";"Small molecule";"";"662.56";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C28H32Cl2N2Pt";"";"";"";"False";"-1";"['1Aa']";"['triphenylethylene platinum (II) complex']"
"CHEMBL177002";"camphorato platinum complex";"";"Small molecule";"";"521.52";"5";"8";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C17H30N2O4Pt";"";"";"";"False";"-1";"['3b']";"['camphorato platinum complex derivative']"
"CHEMBL3349402";"";"";"Small molecule";"";"508.39";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C27H32FeO6";"";"";"";"False";"-1";"['3c']";"['Artemisinin derivative']"
"CHEMBL146966";"Bis(thiocyanato)[2-(dimethylamino)methyl]phenyl-C,N]gold-(III)";"";"Small molecule";"";"447.34";"11";"16";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C11H12AuN3S2+";"";"";"";"False";"-1";"['2']";"['Bis(thiocyanato)[2-(dimethylamino)methyl]phenyl-C,N]gold-(III)']"
"CHEMBL70687";"Auranofin analogue";"";"Small molecule";"";"523.77";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C20H20AuClP-2";"";"";"";"False";"-1";"['55']";"['Auranofin analogue']"
"CHEMBL4107258";"";"";"Small molecule";"";"568.70";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C20H22N4O2ReS+4";"";"";"";"False";"-1";"['BDBM103908']";"['JNK3 inhibitor 5::US8562945, 241']"
"CHEMBL3142754";"";"";"Small molecule";"";"1145.84";"4";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C42H50Cl2N5O14PPt";"";"";"";"False";"-1";"['20']";"['2-{3-{(2-Cyano-ethoxy)-[2-(2,2-diacetoxy,2,2-dichloro-imidazolidin-1-yl(platinum))-ethoxy]-phosphoryloxy}-2-[1-(5-methyl-2,4-dioxo-3,4-dihydro-2H-pyrimidin-1-yl)-ethoxy]-propoxy}-terephthalic acid dimethyl ester']"
"CHEMBL1574964";"";"";"Small molecule";"";"480.68";"7";"10";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C10H7Cl2N8PdS2-2";"";"";"";"False";"-1";"['SID4253090']";"['SID4253090']"
"CHEMBL2068314";"Dichlorodiacetyl oxy-(ammino acetoxy ethylammino ethanol) platinum (II)";"Dichlorodiacetyl oxy-(ammino acetoxy ethylammino ethanol) platinum(II)";"Small molecule";"";"502.21";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C8H16Cl2N2O6Pt";"";"";"";"False";"-1";"['16']";"['Dichlorodiacetyl oxy-(ammino acetoxy ethylammino ethanol) platinum (II)']"
"CHEMBL611183";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"910.55";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C28H26Au2N2P2S2";"";"";"";"False";"-1";"['49a']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
"CHEMBL2068291";"triphenylethylene platinum (II) complex";"";"Small molecule";"";"836.80";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C37H50Cl2N2O3Pt";"";"";"";"False";"-1";"['1Ce']";"['triphenylethylene platinum (II) complex']"
"CHEMBL1484870";"";"";"Small molecule";"";"422.84";"19";"23";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C8H18ClNO2PtS-2";"";"";"";"False";"-1";"['SID4254098', 'SID50109455', 'SID124878634']";"['SID4254098', 'SID50109455', 'SID124878634']"
"CHEMBL607792";"3-aminotubercidin-dichloroplatinum (II)";"3-Aminotubercidin-dichloroplatinum(II)";"Small molecule";"";"545.24";"2";"27";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C11H13Cl2N5O4Pt";"";"";"";"False";"-1";"['13']";"['3-aminotubercidin-dichloroplatinum (II)']"
"CHEMBL52766";"Bis (2,4-pentanedionato) (N,N-diethylethylenediamine)cobalt(III) Percholate";"";"Small molecule";"";"406.45";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C18H39CoN2O4+";"";"";"";"False";"-1";"['13']";"['Bis (2,4-pentanedionato) (N,N-diethylethylenediamine)cobalt(III) Percholate']"
"CHEMBL611439";"Gold complex of (Bis(diphenylphosphino)alkane analogue)";"";"Small molecule";"";"954.18";"3";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C26H26Au2Br2P2";"";"";"";"False";"-1";"['45a']";"['Gold complex of (Bis(diphenylphosphino)alkane analogue)']"
"CHEMBL3143168";"";"";"Small molecule";"";"506.20";"2";"22";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C9H12Cl2N4O4Pt";"";"";"";"False";"-1";"['9']";"["3-amino-2'-deoxycytidine-dichloroplatinum (II)"]"
"CHEMBL2068467";"Platinum complex";"";"Small molecule";"";"422.26";"3";"19";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C9H20Cl2N2Pt";"";"";"";"False";"-1";"['S,S']";"['2,2-dichloro-1,3-diethyl-4,6-dimethyl-1,3,2-diazaplatinumphinanetriium']"
"CHEMBL1593655";"";"";"Small molecule";"";"440.37";"5";"7";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C17H27CoN5O5-7";"";"";"";"False";"-1";"['SID4253935']";"['SID4253935']"
"CHEMBL435547";"Cis-Platinum (II) Conjugate";"";"Small molecule";"";"409.30";"68";"70";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C9H14N2O4Pt";"";"";"";"False";"-1";"['SID139931', '15']";"['SID139931', 'Cis-Platinum (II) Conjugate']"
"CHEMBL1366";"AURANOFIN";"AURANOFIN|AURANOFINA|AURANOFINE|NSC-321521|RIDAURA|SK&F 39162|SK&F-39162|SK-39162";"Small molecule";"4.0";"678.49";"124";"510";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"C20H34AuO9PS";"";"";"";"False";"0";"['auranofin', 'Auranofin', 'auranofin', 'AURANOFIN', 'AURANOFIN', 'Auranofin', 'DNDI2251294', 'AURANOFIN', 'Auranofin', 'Auronofin', 'Auranofin', '92308993', 'AURANOFIN', 'Auranofin', 'AURANOFIN', '2', 'AURANOFIN', 'AURANOFIN', 'Auranofin', 'Auranofin', 'BA1001046', 'AURANOFIN']";"['Auranofin', 'Auranofin', 'auranofin', 'AURANOFIN', 'AURANOFIN', 'Auranofin', None, 'AURANOFIN', 'Auranofin', 'Auronofin', '(1-Thio-beta-D-glucopyranosato)(triethylphosphine)gold2,3,4,6-tetraacetate', 'Auranofin', 'AURANOFIN', 'Auranofin', 'AURANOFIN', 'Auranofin', 'Auranofin', 'AURANOFIN', 'Auranofin', 'Auranofin', None, 'AURANOFIN']"
"CHEMBL326518";"AU(TERPY)";"";"Small molecule";"";"465.69";"2";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C15H11AuClN3+3";"";"";"";"False";"-1";"['[Au(terpy)Cl]2+']";"['Au(terpy)']"
"CHEMBL2103737";"HYDROXOCOBALAMIN";"ALPHAREDISOL|COBALIN-H|CYANOKIT|HEPAVIT|HIDROXOCOBALAMINA|HYDROXOCOBALAMIN|HYDROXOCOBALAMIN ACETATE|HYDROXOCOBALAMIN ANHYDROUS|HYDROXOCOBALAMINE|HYDROXOCOBALAMINUM ANHYDROUS|HYDROXOCOBEMINE|HYDROXOMIN|HYDROXYCOBALAMIN|MEGAMILBEDOCE|NEO-CYTAMEN";"Small molecule";"4.0";"1346.38";"60";"84";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"C62H89CoN13O15P";"";"";"";"False";"0";"['HYDROXOCOBALAMIN', 'hydroxocobalamin', 'HYDROXOCOBALAMIN', 'hydroxocobalamin', 'HYDROXOCOBALAMIN', 'HYDROXOCOBALAMIN', 'HYDROXOCOBALAMIN', 'HYDROXOCOBALAMIN', 'hydroxocobalamin', 'HYDROXOCOBALAMIN']";"['HYDROXOCOBALAMIN', 'hydroxocobalamin', 'HYDROXOCOBALAMIN', 'hydroxocobalamin', 'HYDROXOCOBALAMIN', 'HYDROXOCOBALAMIN', 'HYDROXOCOBALAMIN', 'HYDROXOCOBALAMIN', 'hydroxocobalamin', 'HYDROXOCOBALAMIN']"
"CHEMBL1351";"CARBOPLATIN";"CARBOPLATIN|CARBOPLATINE|CARBOPLATINO|CARBOPLATINUM|JM-8|NSC-201345|NSC-241240|PARAPLATIN";"Small molecule";"4.0";"371.25";"247";"2677";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"C6H12N2O4Pt";"";"";"";"False";"0";"['Carboplatin', 'carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'carboplatin', 'SID26748613', 'carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'SID170464868', 'Carboplatin', 'carboplatin', 'Carboplatin', 'SID26748615', 'carboplatin', 'carboplatin', 'carboplatin', 'SID568180', 'CARBOPLATINE', 'SID144206139', 'Carboplatin', '3', 'Carboplatin', 'CARBOPLATIN', 'carboplatin', 'carboplatin', 'Carboplatin', 'carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'CARBOPLATIN', 'CARBOPLATIN', 'SID50112939', 'CARBOPLATIN', 'CARBOPLATIN', 'Carboplatin', 'Carboplatin', 'SID26748614', 'SID50110983', 'CARBOPLATIN', 'carboplatin', 'CARBOPLATIN', 'CARBOPLATIN', 'CARBOPLATIN', 'carboplatin', 'CARBOPLATIN']";"['Carboplatin', 'carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'carboplatin', 'SID26748613', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'SID170464868', 'carboplatin', '7,7-Diamino-6,8-dioxa-spiro[3.5]nonane-5,9-dione', 'cis-Diamineplatinum (II) Complex', 'SID26748615', 'carboplatin', 'carboplatin', 'carboplatin', 'SID568180', 'CARBOPLATINE', 'SID144206139', 'azane; cyclobutane-1,1-dicarboxylic acid; platinum', 'Cis-Platinum (II) Conjugate', "diammine[1,1-cyclobutanedicarboxylato-o,o']platinum", 'Carboplatin', 'carboplatin', 'carboplatin', 'Pt(II) Complex', 'Carboplatin', 'Carboplatin', 'Platinum (II) complex', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'Carboplatin', 'Platinum complex', 'Carboplatin', 'CARBOPLATIN', 'CARBOPLATIN', 'SID50112939', 'CARBOPLATIN', 'CARBOPLATIN', 'Carboplatin', 'Carboplatin', 'SID26748614', 'SID50110983', 'CARBOPLATIN', 'carboplatin', 'CARBOPLATIN', 'CARBOPLATIN', 'CARBOPLATIN', 'carboplatin', 'CARBOPLATIN']"
"CHEMBL2068310";"Tetrachlorodi(4-hydroxybutylamine)platinum(IV)";"";"Small molecule";"";"513.15";"4";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C8H20Cl4N2O2Pt";"";"";"";"False";"-1";"['7']";"['Tetrachlorodi(4-hydroxybutylamine)platinum(IV)']"
"CHEMBL5832715";"";"";"";"";"567.39";"1";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"-1";"None";"None";"C26H25FeN9O3";"";"";"";"False";"-1";"['BDBM434827']";"['US10577368, Compound 112']"
